-4.606415925614846252e+00,-8.726081418191762751e+00,-1.285549078924664457e+01,-1.698363980656172956e+01,-2.110863300847085711e+01,-2.523113780903604209e+01,-2.935685370672685579e+01,-3.347322644357758037e+01,-3.759726875797736056e+01,-4.172974077085760314e+01,4.124629286155857777e+00,6.178777726435707995e-01
-7.455030703136795722e+00,-1.149697701257781723e+01,-1.553116206975012226e+01,-1.955648428566517083e+01,-2.360085974203247616e+01,-2.763786030572638097e+01,-3.166246849071520941e+01,-3.570292046917018070e+01,-3.973181801245104339e+01,-4.377755491678896504e+01,4.035057395650431644e+00,3.258768001260781144e-02
-4.372344544757850393e+00,-7.876330411851959035e+00,-1.136790202664815475e+01,-1.486306135504619697e+01,-1.834274608805461071e+01,-2.184421148583810535e+01,-2.534109221800272138e+01,-2.881478191345696516e+01,-3.231642390982075597e+01,-3.581424481267973903e+01,3.492269846092238339e+00,4.125802430876841509e-01
-3.279711028411063545e+00,-6.258805295039936212e+00,-9.241468035058913344e+00,-1.221846686156784578e+01,-1.519442765836022602e+01,-1.817642146986685958e+01,-2.114977873814513742e+01,-2.412719434272931451e+01,-2.709829904494583985e+01,-3.007893749144252737e+01,2.975764358036463886e+00,7.310996140583133629e-01
-1.676795405062759148e+00,-1.785150316388584013e+00,-1.883545528340782482e+00,-1.982412130614517709e+00,-2.102372236179236964e+00,-2.204533578619932488e+00,-2.306878832522700762e+00,-2.408805660327800968e+00,-2.513282932644703038e+00,-2.611926954247868693e+00,1.048795639047173101e-01,2.079525404149775714e-01
-3.076660229580301831e+00,-5.764337807055997409e+00,-8.449636189431506850e+00,-1.112095390489080771e+01,-1.380144332778679939e+01,-1.647430792986467551e+01,-1.915370127501250508e+01,-2.182809767310489946e+01,-2.451122096153764574e+01,-2.718861732689136090e+01,2.678220512375400375e+00,6.653075497316705000e-01
-5.075479552048038911e+00,-9.860728593301736566e+00,-1.467781506116475754e+01,-1.947444893802023813e+01,-2.426996211503304934e+01,-2.906809267603093971e+01,-3.386161782432397871e+01,-3.865523837922206951e+01,-4.346163386498444936e+01,-4.826799393800101257e+01,4.798886338218096625e+00,7.619229583693084562e-01
-3.041997509090926144e+00,-5.970683321889530326e+00,-8.917482675572866668e+00,-1.185718285926192905e+01,-1.478736784615827737e+01,-1.772934091364088616e+01,-2.067112838502095329e+01,-2.361775201931959955e+01,-2.655384192730088699e+01,-2.949232764987218047e+01,2.938403803529267666e+00,9.013394798999454505e-01
-3.698227060297069269e+00,-7.255568182003082178e+00,-1.079240580471085664e+01,-1.435674559912031967e+01,-1.790734805600618174e+01,-2.144861518581553739e+01,-2.499087995007258201e+01,-2.854533292580053683e+01,-3.210666350345352527e+01,-3.565308849538165248e+01,3.549363043128566542e+00,8.583548515245077448e-01
-4.130287416031198866e+00,-6.312912582435347808e+00,-8.467302147537356660e+00,-1.062599884901171876e+01,-1.280835498047453136e+01,-1.496161672011110433e+01,-1.712470966522081639e+01,-1.929300347023620787e+01,-2.147142331107115254e+01,-2.363158713207560169e+01,2.165167626938540035e+00,1.387523314286451814e-01
-1.338120787581257076e+00,-2.482648876786873959e+00,-3.618351258817646077e+00,-4.772578914450067877e+00,-5.917398505244012341e+00,-7.073247337402613688e+00,-8.229949178540151067e+00,-9.368214755956069340e+00,-1.051575019520639032e+01,-1.166915930657799017e+01,1.148541922340528654e+00,8.330400815378484758e-01
-1.376539694991828044e+00,-2.579846305138072893e+00,-3.779410300017178148e+00,-5.001140038959609235e+00,-6.200843065452476210e+00,-7.414831513994888823e+00,-8.608931261268310209e+00,-9.816048457018041518e+00,-1.102218225978393029e+01,-1.221987333694323574e+01,1.206045297183302445e+00,8.444629254285109798e-01
-2.771695120056481443e+00,-4.131604652142163658e+00,-5.474838373591268237e+00,-6.820536191317228436e+00,-8.185559618955943861e+00,-9.526220675125271597e+00,-1.087509341881247593e+01,-1.223007769277631063e+01,-1.357696176084783879e+01,-1.493174903963107170e+01,1.349148802458015606e+00,2.390400543436347336e-01
-3.131664287040504036e+00,-5.993970975747987318e+00,-8.838054770018448636e+00,-1.170670896605731848e+01,-1.456382107564817119e+01,-1.741615999764261247e+01,-2.026919427585229272e+01,-2.311644764760781356e+01,-2.597194828430262348e+01,-2.882471111886722426e+01,2.855638641666908395e+00,7.589971841707456868e-01
-3.718446620099707278e+00,-6.485314179615101260e+00,-9.244206263559895831e+00,-1.200793206691721338e+01,-1.477515350768280733e+01,-1.752686837063146896e+01,-2.028844471037574593e+01,-2.305648076484862941e+01,-2.581870732100858135e+01,-2.859020328013377821e+01,2.761601115738599788e+00,3.806923970148738956e-01
-2.025815907816953310e+00,-2.951798921233362627e+00,-3.859680471355245057e+00,-4.772805269488727298e+00,-5.688367306650939703e+00,-6.606668639317221370e+00,-7.506419370444748829e+00,-8.417990151052936909e+00,-9.334040285578899088e+00,-1.024523410097496168e+01,9.135760182322827383e-01,3.274200188863350958e-01
-1.695916841988156065e+00,-2.354992903169725871e+00,-3.029218214156682798e+00,-3.705100967062129325e+00,-4.390397645562243767e+00,-5.058746585062851686e+00,-5.735222270060451599e+00,-6.399145812251658683e+00,-7.076960740009169193e+00,-7.745003818552826047e+00,6.725142123826016727e-01,3.613049967696649878e-01
-4.290233416631990870e+00,-7.458772326864383295e+00,-1.063987195213828940e+01,-1.383266088740207245e+01,-1.700839307194950933e+01,-2.017448301303611302e+01,-2.335831912184534787e+01,-2.653528769113770380e+01,-2.971547052035401038e+01,-3.290528848596913747e+01,3.179394767261520816e+00,3.301836776278656016e-01
-2.757164779443004754e+00,-4.373407154458385904e+00,-5.999126482882966904e+00,-7.620900986510255493e+00,-9.249366035466035640e+00,-1.087455268306703715e+01,-1.248197298293824709e+01,-1.411199717820382560e+01,-1.571971501805612803e+01,-1.735599460679149075e+01,1.620631356241148513e+00,3.194954535672677176e-01
-1.940506478913706978e+00,-3.689085658015871072e+00,-5.445584762102475551e+00,-7.217209717992098206e+00,-8.978844160985028466e+00,-1.072640946195770617e+01,-1.247980969642935456e+01,-1.424437755686071050e+01,-1.599803663141888777e+01,-1.776913773321715340e+01,1.758744677552631641e+00,8.365629000121306280e-01
-4.687636725228861323e+00,-8.308030251314796999e+00,-1.192576213667889817e+01,-1.554289746140958073e+01,-1.914669955015515157e+01,-2.277855156493233935e+01,-2.637970895361407742e+01,-2.999604454945091447e+01,-3.361278693280426211e+01,-3.723035754053739765e+01,3.615286106863941917e+00,3.402329754534455519e-01
-3.993258546251273966e+00,-7.615078584906265213e+00,-1.123652092810038461e+01,-1.484437383733428106e+01,-1.845174574524804356e+01,-2.206750880874268717e+01,-2.568519476614381247e+01,-2.929020362134662392e+01,-3.291030449676406278e+01,-3.653067668949696412e+01,3.613259088667390095e+00,6.774673829753871113e-01
-3.356853268607740137e+00,-5.619579242637156469e+00,-7.870584030006378740e+00,-1.013884242074309761e+01,-1.238862755036389096e+01,-1.464770223670376303e+01,-1.690261176374582774e+01,-1.917246088532447246e+01,-2.142216498024904681e+01,-2.368523559718707006e+01,2.259040186004254824e+00,3.346770413932521615e-01
-6.100785157126497715e+00,-1.007313501034199987e+01,-1.402496071733133398e+01,-1.800001897750396651e+01,-2.194932559513231851e+01,-2.592859052466205938e+01,-2.988642915197947048e+01,-3.384268609372028180e+01,-3.780481712030054808e+01,-4.178261287883093189e+01,3.963303507323642894e+00,1.173820351015558705e-01
-4.189604005981399482e+00,-6.718022997779610428e+00,-9.244423669925758702e+00,-1.176812610162858519e+01,-1.428753316944195539e+01,-1.681736893856727022e+01,-1.934677054014011688e+01,-2.187145381915726361e+01,-2.440002680186702833e+01,-2.691799546517631825e+01,2.527046139575769068e+00,1.909990830588502719e-01
-6.429606158549408867e+00,-1.051185661034056551e+01,-1.460243950242854716e+01,-1.868588106888296352e+01,-2.277540263136061682e+01,-2.684894603295792237e+01,-3.094246231223842614e+01,-3.500598065705887763e+01,-3.910714804110454423e+01,-4.317957533645241597e+01,4.082987980626620050e+00,9.520248728269675720e-02
-1.647217122527122157e+00,-2.153309020238931559e+00,-2.671693147226557041e+00,-3.188032869927679425e+00,-3.698729521098723882e+00,-4.214409832317264737e+00,-4.714470118472426030e+00,-5.234949891488057894e+00,-5.756981402827657135e+00,-6.256455546640073528e+00,5.129020823321689404e-01,3.217001048486550774e-01
-3.560494234128104285e+00,-6.779095895285387030e+00,-1.000391677917920852e+01,-1.324720364454925559e+01,-1.646052634199455511e+01,-1.969632603123173809e+01,-2.292454906415724381e+01,-2.614770756710053234e+01,-2.937123034581932046e+01,-3.260834379471843647e+01,3.227818750096462352e+00,7.197831408032610012e-01
-5.437362888083179691e+00,-8.633300831628231364e+00,-1.184061019656778413e+01,-1.504567625815665366e+01,-1.824086182184267813e+01,-2.143535487778425619e+01,-2.464864216338949987e+01,-2.783582483584917355e+01,-3.104056174130972323e+01,-3.423147671809062587e+01,3.199715533478823204e+00,1.063732528036138714e-01
-2.404493628980074238e+00,-3.266931973851318727e+00,-4.112029273754006731e+00,-4.967062587374900140e+00,-5.836079562101552654e+00,-6.687834258929735931e+00,-7.536651696894161923e+00,-8.395825739093835338e+00,-9.246214186965655557e+00,-1.010591580047833382e+01,8.542475605839161545e-01,2.111397194778420472e-01
-5.606603033135597158e+00,-1.059281839189180374e+01,-1.559571392633983855e+01,-2.058637789998918066e+01,-2.558313816770550986e+01,-3.057010068783621648e+01,-3.557828294014826298e+01,-4.057526692358997167e+01,-4.556714440459459325e+01,-5.055862459647407547e+01,4.995004867554477812e+00,5.456426151319054840e-01
-2.557837725980181887e+00,-4.109053254573440839e+00,-5.664816586257316544e+00,-7.225173549923598060e+00,-8.781599421889525914e+00,-1.034304309075820605e+01,-1.190719516922264454e+01,-1.347328756417041618e+01,-1.502137957644560551e+01,-1.658621405933484283e+01,1.559688532231283675e+00,3.707642898238310281e-01
-4.175703591048099739e+00,-7.750152133845880087e+00,-1.132785375818860274e+01,-1.490898161463444538e+01,-1.849096911258616061e+01,-2.207329517066150970e+01,-2.564257684966138484e+01,-2.923196559117348059e+01,-3.280584091666227664e+01,-3.638102501385075271e+01,3.579408355257218677e+00,5.555157173676690263e-01
-8.889680955425609099e+00,-1.311965857121264101e+01,-1.734981872588413410e+01,-2.156155911998261843e+01,-2.578621377444906315e+01,-3.001918053715592904e+01,-3.423314531559672247e+01,-3.845269160011201137e+01,-4.268322207588490613e+01,-4.689140049425385115e+01,4.222596947513001631e+00,9.326676584655579916e-03
-4.042474485721768929e+00,-5.200497372628649195e+00,-6.359385397375835858e+00,-7.519764217517688643e+00,-8.676333992360850900e+00,-9.855371310876433810e+00,-1.101775879785160051e+01,-1.218247990604334063e+01,-1.333349681694775946e+01,-1.449585448569993140e+01,1.163018890266414029e+00,5.666628436731024898e-02
-4.532216840089483334e+00,-8.645511141383510179e+00,-1.277186809853560590e+01,-1.690021396341209581e+01,-2.102646727827130491e+01,-2.515615037984614943e+01,-2.928535827132229841e+01,-3.340408194233629047e+01,-3.753366593348629721e+01,-4.167706728202613675e+01,4.127175689262487346e+00,6.727325296888788664e-01
-4.623086768507215893e+00,-8.331362414595385957e+00,-1.205852370856874956e+01,-1.577263341768818172e+01,-1.948171075035400435e+01,-2.319810056235393603e+01,-2.691107114900045616e+01,-3.061596598982594841e+01,-3.433092278130353492e+01,-3.804798647621587548e+01,3.713479306278835601e+00,4.016210921956724356e-01
-5.419346829543512989e+00,-8.355962744694577893e+00,-1.130330299794746907e+01,-1.424065765319637045e+01,-1.718582563841512112e+01,-2.012131053148161541e+01,-2.306112324824093207e+01,-2.598156652611872275e+01,-2.891962459458676094e+01,-3.186911430702809866e+01,2.937543570580285923e+00,8.303360384937197303e-02
-3.579656039288110492e+00,-5.615154098605975364e+00,-7.637873035521706377e+00,-9.675843495784722137e+00,-1.172707943128134467e+01,-1.374956501804145326e+01,-1.579155777623539691e+01,-1.781734679584063130e+01,-1.987258568526874924e+01,-2.189676804229218021e+01,2.036313852266915969e+00,2.152877631663766556e-01
-3.818593043155301903e+00,-7.296409376553603110e+00,-1.077355031102034211e+01,-1.424874146477179160e+01,-1.771791065141299271e+01,-2.120585545418181184e+01,-2.467937846409102320e+01,-2.816505110831534964e+01,-3.162517570924824284e+01,-3.511013696761480674e+01,3.476560384430298800e+00,7.097405751914926952e-01
-3.433285974917730243e+00,-6.069747248626017999e+00,-8.698490436677694504e+00,-1.134673591796895487e+01,-1.398838495554218575e+01,-1.660933507455038338e+01,-1.926280938014895128e+01,-2.189036846409133474e+01,-2.452210447663194515e+01,-2.716383101494167818e+01,2.637332350709275630e+00,4.519649960700969915e-01
-1.999993705680786826e+00,-2.454959729761358123e+00,-2.932988031993055689e+00,-3.392513516078462299e+00,-3.863393679193148245e+00,-4.334834836628611576e+00,-4.816197243835603992e+00,-5.286306421040035453e+00,-5.749531451037314334e+00,-6.219699205621955329e+00,4.691136492824860005e-01,2.175175397641875286e-01
-3.686373714404428625e+00,-5.521937908321876698e+00,-7.384731484126872303e+00,-9.228842327816538571e+00,-1.107197741935536506e+01,-1.290826502050032154e+01,-1.477261946055297059e+01,-1.660456146105690678e+01,-1.845033901503597917e+01,-2.031301902828796813e+01,1.847056943476725888e+00,1.597573000669950671e-01
-1.809083000520595785e+00,-3.493458240995044317e+00,-5.164520398197552709e+00,-6.852970355781509149e+00,-8.537437292867041450e+00,-1.021184085303299049e+01,-1.188954879449419799e+01,-1.357775811724888015e+01,-1.524668542699309626e+01,-1.693103563614709017e+01,1.679654684098607742e+00,8.765169183946129872e-01
-3.934412783796320756e+00,-6.365679487212675625e+00,-8.800412811877579955e+00,-1.121596875420107686e+01,-1.364900329748035190e+01,-1.609139394154209057e+01,-1.850504709953229820e+01,-2.094100888871234289e+01,-2.336976177481261630e+01,-2.579656308186035574e+01,2.429922874520671350e+00,2.219392823058768949e-01
-5.919636560372337541e+00,-1.055264755814457622e+01,-1.517873415890156075e+01,-1.981099584665574298e+01,-2.443901472486506776e+01,-2.907596715791785513e+01,-3.371207291460788014e+01,-3.834152611963602197e+01,-4.297658310722314212e+01,-4.759999825719945932e+01,4.630035910049016046e+00,2.731265989571232122e-01
-2.944924376357604068e+00,-4.623009791402094670e+00,-6.312754177178979909e+00,-7.990411075707754662e+00,-9.667433404880421577e+00,-1.133681956567512294e+01,-1.302263622531079434e+01,-1.469878075300341891e+01,-1.636966868012090259e+01,-1.805058008986516072e+01,1.676885628805797168e+00,2.786093470471165956e-01
-1.966016125728867747e+00,-3.839682362451618758e+00,-5.691332467367657522e+00,-7.559097669042091461e+00,-9.414624902814379581e+00,-1.129355473796230669e+01,-1.314893182845423603e+01,-1.500978500708596641e+01,-1.687379529191856875e+01,-1.873205738216043059e+01,1.862937609404482941e+00,8.987013162230770291e-01
-2.967525239256705749e+00,-5.924642608458531967e+00,-8.880245591593679322e+00,-1.183240124843318064e+01,-1.479788212470089626e+01,-1.773984005259729102e+01,-2.069478521085356704e+01,-2.366463063167779879e+01,-2.662664799026031304e+01,-2.957135771628186305e+01,2.956734813304280340e+00,9.933843761088440028e-01
-4.475649392344255517e+00,-7.162415139181540269e+00,-9.851731814088129369e+00,-1.253950411458468217e+01,-1.522074105577494940e+01,-1.791677640495296941e+01,-2.059984142561824072e+01,-2.328005995103271175e+01,-2.595686997127532081e+01,-2.864579777731182020e+01,2.684736210294263348e+00,1.654777168410777044e-01
-6.124470261638662372e+00,-1.103264869903370382e+01,-1.594138876570261587e+01,-2.085806440919311555e+01,-2.578622165638012120e+01,-3.068926571013345139e+01,-3.560554617129900379e+01,-4.051787593937542198e+01,-4.543920143074292639e+01,-5.034677545107986418e+01,4.913521084418658091e+00,2.985863251828939635e-01
-2.146188305438762711e+00,-4.240207253369456808e+00,-6.342718208253029566e+00,-8.442044925012913481e+00,-1.055599794962266103e+01,-1.266730755599534852e+01,-1.477277521791219250e+01,-1.685811002164913219e+01,-1.896331104130560874e+01,-2.106799407295670079e+01,2.103761146281319494e+00,9.641351637840627209e-01
-5.904355659383690558e+00,-9.939594088088488988e+00,-1.395036554378308224e+01,-1.798163036593863495e+01,-2.201448830582110361e+01,-2.604048097572719200e+01,-3.005491511783097636e+01,-3.407909919808829358e+01,-3.810840398042849841e+01,-4.213943250261431217e+01,4.025135278429848640e+00,1.525056865043902254e-01
-6.866217410814963173e+00,-1.050099908240509627e+01,-1.414992829769705374e+01,-1.778294709371303028e+01,-2.141939418904435044e+01,-2.506564560627744243e+01,-2.870836712075305996e+01,-3.236552231805151081e+01,-3.599515360974272937e+01,-3.964986001369733515e+01,3.642726160213183739e+00,4.019886115881043942e-02
-6.165102890650745238e+00,-1.100328777045606010e+01,-1.584226620546404440e+01,-2.068807270467603132e+01,-2.552683052882220238e+01,-3.036143003466879975e+01,-3.520248406765792737e+01,-4.002905667407360824e+01,-4.487266118348801314e+01,-4.972064838459954927e+01,4.837666459946253106e+00,2.626064807373673649e-01
-1.802890248938969986e+00,-3.075539614189159554e+00,-4.374549882392821942e+00,-5.659288271420194860e+00,-6.939736714285450248e+00,-8.219224965886924750e+00,-9.509340900469164026e+00,-1.079658735636633971e+01,-1.207258988324353055e+01,-1.337055912753657694e+01,1.284574669187015683e+00,5.972126860805057058e-01
-3.795452095963271599e+00,-7.044544012707927294e+00,-1.030957406162869638e+01,-1.355694416373578903e+01,-1.680999540844747742e+01,-2.007498612929318327e+01,-2.332564755547145907e+01,-2.658808768525905819e+01,-2.984283937353854910e+01,-3.309758115153920244e+01,3.256570735151246510e+00,5.880146886345285484e-01
-1.538469664197607445e+00,-3.068191424192238781e+00,-4.607329407965634616e+00,-6.147398712669019716e+00,-7.676362107974204818e+00,-9.205055260021447694e+00,-1.073913739934306300e+01,-1.228002550879695676e+01,-1.380603260934213594e+01,-1.535203894675602498e+01,1.534686165224892651e+00,9.987693912751607339e-01
-3.008864406044410078e+00,-4.633130027688888042e+00,-6.262752135180988944e+00,-7.887347961674911367e+00,-9.504667919248083408e+00,-1.114026704087915753e+01,-1.277245849621332852e+01,-1.440159973899316803e+01,-1.602465825571243130e+01,-1.765403853053929595e+01,1.627690645667032587e+00,2.529274710236315560e-01
-4.758968913019189451e+00,-9.437171816990730377e+00,-1.410433323345527334e+01,-1.876969704170668152e+01,-2.343878453889771407e+01,-2.809925855543264106e+01,-3.276935109784643174e+01,-3.744615315170478453e+01,-4.209823580692049916e+01,-4.676967701719804893e+01,4.667783985219457144e+00,9.067422880833511112e-01
-9.646623331146370717e+00,-1.356635872887118133e+01,-1.750368642864532376e+01,-2.142299632771296203e+01,-2.534564257139651389e+01,-2.927677601758682613e+01,-3.319891305396216552e+01,-3.713191815803410378e+01,-4.105508457962513091e+01,-4.500005925551439390e+01,3.927940137975076240e+00,3.307736016846307692e-03
-1.319319963893486269e+00,-2.462938906925505655e+00,-3.624343810039332592e+00,-4.785593420460958924e+00,-5.942012436667429398e+00,-7.092896279482284072e+00,-8.254110294570429218e+00,-9.406833723660627200e+00,-1.056420783180347556e+01,-1.171660022432205750e+01,1.157151087055391381e+00,8.584911849139594819e-01
-6.611837742360403558e-01,-8.081645221725670680e-01,-9.551573320780597509e-01,-1.103763808813542191e+00,-1.238072924657430018e+00,-1.385855808639408382e+00,-1.532799645038386727e+00,-1.688935371736022040e+00,-1.835400782946034592e+00,-1.975561753209667870e+00,1.467581989866328929e-01,5.987334864013174052e-01
-2.232858718384953089e+00,-4.457397257972114168e+00,-6.696517252907842277e+00,-8.931065458618396846e+00,-1.116880072696373105e+01,-1.338570949318514991e+01,-1.561520447127716338e+01,-1.786388661993738225e+01,-2.008691656527465952e+01,-2.232430970819050842e+01,2.231765786711857658e+00,9.979733019444981812e-01
-3.720544117280576213e+00,-5.505120089173175302e+00,-7.275371351518156615e+00,-9.039538686484007712e+00,-1.081365073491986806e+01,-1.259535566622530212e+01,-1.435891597819985321e+01,-1.614946908449402585e+01,-1.790778221557758343e+01,-1.969454934103284316e+01,1.773050116239537344e+00,1.415357468324512924e-01
-4.446413268950045961e+00,-6.339887455377283487e+00,-8.220784383197489831e+00,-1.010424854301280106e+01,-1.199503322464376431e+01,-1.388593499470843895e+01,-1.576035913364759189e+01,-1.764344575238821378e+01,-1.954241493781004735e+01,-2.143436592777733907e+01,1.886428127213429118e+00,7.718684303040079797e-02
-3.041522900150579467e+00,-5.481846212907067972e+00,-7.917868344482180909e+00,-1.037422038993757134e+01,-1.280346524493084104e+01,-1.524556492984686429e+01,-1.768567816435335871e+01,-2.013198828802301676e+01,-2.257755935970444838e+01,-2.501599233260330379e+01,2.441055791373301531e+00,5.469330633947818709e-01
-6.390753048082300936e+00,-1.100687823492927997e+01,-1.561772744725749007e+01,-2.023050758571794816e+01,-2.483742320248872204e+01,-2.946656227235638070e+01,-3.408181069106741035e+01,-3.869475746075158895e+01,-4.330627845026411649e+01,-4.791339410340071936e+01,4.614621314712873179e+00,1.699603104320219771e-01
-3.309119659436850380e+00,-6.525522581045750670e+00,-9.724575780101375244e+00,-1.295141305258623099e+01,-1.615962364968286025e+01,-1.938018611763487797e+01,-2.260520733991684494e+01,-2.580386879286276880e+01,-2.902529156942399169e+01,-3.224100661574844651e+01,3.215754441259071505e+00,9.179323946013402402e-01
-3.446477745358473399e+00,-6.648000556856778154e+00,-9.864062718644541761e+00,-1.306351147858905115e+01,-1.626508499073159797e+01,-1.947720029296007738e+01,-2.268084158066741196e+01,-2.589297847303336297e+01,-2.910517030035613573e+01,-3.231151956659441282e+01,3.205938535386529509e+00,7.831928205053090286e-01
-5.758174388652954612e+00,-1.072174075202430821e+01,-1.567997451382951191e+01,-2.065348030053920070e+01,-2.560517756286104429e+01,-3.057051682371871593e+01,-3.552820140972949048e+01,-4.050027774120849955e+01,-4.546220016697236588e+01,-5.042607620598247564e+01,4.961437341522511701e+00,4.471214715321509825e-01
-4.284938295689955545e+00,-6.751293753249065333e+00,-9.204056840369513992e+00,-1.167447540241603043e+01,-1.413946080080042123e+01,-1.659913612019305518e+01,-1.905282297489684851e+01,-2.151877422191886780e+01,-2.397444572035426447e+01,-2.644625597121399352e+01,2.462987965129814771e+00,1.627016167454129469e-01
-4.781248322426328912e+00,-7.633922411547996667e+00,-1.048525700569849484e+01,-1.334135155889552671e+01,-1.618750872082379288e+01,-1.902665813930458327e+01,-2.188737461071936252e+01,-2.472012479632198634e+01,-2.756935548751172149e+01,-3.042459456752194313e+01,2.848108938536786372e+00,1.433617488701165454e-01
-8.570041730999703233e+00,-1.191725882705794071e+01,-1.529145994344108672e+01,-1.864163005273848484e+01,-2.200188324886345725e+01,-2.536674229350790810e+01,-2.872721107915386440e+01,-3.208854283686238773e+01,-3.544070947041520014e+01,-3.880629184460461545e+01,3.360976194606267065e+00,5.508753131546861859e-03
-3.953053150276080174e+00,-6.515916492697906293e+00,-9.065563615245689988e+00,-1.163626406421699500e+01,-1.419634770987066119e+01,-1.676532309358332284e+01,-1.933216302417694976e+01,-2.188411191514680354e+01,-2.445708540482552351e+01,-2.701816450161669891e+01,2.562742685963228961e+00,2.506080879301511022e-01
-3.908832964400164478e+00,-7.651588207015620036e+00,-1.138449495512906395e+01,-1.510441687933800736e+01,-1.885489988862853750e+01,-2.258286202936119480e+01,-2.631154126929394366e+01,-3.004894068398749241e+01,-3.378856911811318042e+01,-3.751304269280986148e+01,3.734324192556869093e+00,8.398984977255083972e-01
-4.488817774629875856e+00,-8.730486153811703787e+00,-1.297626541851160020e+01,-1.720646198490245027e+01,-2.146009930141379130e+01,-2.570415083864350336e+01,-2.993290808854427709e+01,-3.417061571160107292e+01,-3.841211419311274256e+01,-4.266618477557481981e+01,4.240459203589343140e+00,7.761821578432530622e-01
-2.480745615189527520e+00,-4.887725658544973761e+00,-7.277410277224459989e+00,-9.658568684484654554e+00,-1.206282460825701541e+01,-1.444404715686423302e+01,-1.684967618325806882e+01,-1.923162644482820838e+01,-2.163178254238475162e+01,-2.402391498498194622e+01,2.392753874796060831e+00,9.108061978560586525e-01
